Odmiany;Rok wyników; Typ; Rok rejestracji; Wartość browarna; Plon Ziarna a1; Plon Ziarna a2; MZT; Wyrównanie ziarna; Wysokość roślin; Dojrzałość pełna; Wyleganie; Mączniak prawdziwy; Plamistość siatkowa; Rdza jęczmienia; Rynchospiroza; Czarna plamistość; Zawartość białka
Schiwago;2021;pastewny;2021;0;64,60;74,70;50;78;72;200;4;6;6;6;6;6;5;47,6;58,3;53,0;67,8;75,6;76,7;55,5;71,3;57,2;78,4;83,7;87,9;
Soldo;2021;pastewny;2013;0;63,10;68,60;48,60;81;72;200;6;5;5;5;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Teksas;2021;pastewny;2017;0;63,10;66,60;43,80;77;70;200;5;6;6;4;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Trofeum;2021;pastewny;2021;0;64,70;70,80;45,90;74;72;201;7;7;6;6;6;5;6;49,4;64,3;54,6;66,3;78,3;72,1;57,2;71,7;57,9;72,3;84,2;82,3;
Wirtuoz;2021;pastewny;2021;0;64,20;73;46,90;69;71;200;4;6;5;5;5;5;5;48,5;64,9;55,2;67,7;73,0;75,8;55,2;75,3;60,0;76,2;81,0;87,9;
Amidala;2022;browany;2020;7,80;66,40;73,70;48,40;79;75;203;4;5;5;5;5;5;5;67,7;87,1;64,9;57,9;61,5;73,0;73,6;96,9;68,2;66,9;67,0;84,1;
Avus;2022;browany;2021;8,10;65,90;74;48,50;85;79;204;4;6;4;6;5;4;5;69,8;90,9;67,5;54,6;65,0;74,5;76,6;97,9;70,5;72,9;68,4;83,0;
Fandaga;2022;browany;2019;7;64,20;72;44,60;80;73;203;3;5;5;4;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
KWSJessie;2022;browany;2021;7,55;65,90;75,50;48,50;76;74;203;3;6;6;5;5;5;5;69,9;87,1;64,2;58,8;64,2;77,0;77,2;95,3;67,1;68,5;70,2;87,6;
KWSPremis;2022;browany;2023;5,60;68,50;73,30;43,60;83;73;205;5;5;6;6;5;5;4;58,5;85,7;81,5;57,4;63,3;66,8;59,4;88,8;81,0;59,5;59,0;62,6;
Lexy;2022;browany;2023;6,30;68,40;74,20;45,10;83;75;205;4;4;5;5;4;5;4;60,2;86,0;78,8;65,5;63,7;67,8;64,1;86,3;75,5;73,7;65,4;62,2;
LGBelcanto;2022;browany;2022;5,50;68,20;78,50;45,50;77;77;203;4;6;6;4;5;6;5;78,4;89,2;73,5;59,2;67,0;83,5;84,5;97,3;75,8;69,1;73,7;92,4;
LGFlamenco;2022;browany;2023;6,60;69;75,30;46,30;82;72;206;4;5;4;4;4;5;4;57,3;87,0;81,8;60,5;60,8;69,9;57,6;86,9;80,3;75,4;63,9;69,5;
LGRumba;2022;browany;2023;5,35;68,60;72;47,30;86;74;206;3;5;5;6;4;5;4;63,8;83,4;75,2;58,4;59,4;62,8;58,9;84,8;75,7;62,3;59,5;64,0;
RGTKepler;2022;browany;2021;6,55;66,40;75,70;48,50;77;76;204;4;4;6;6;5;6;6;71,4;89,5;65,5;59,8;62,0;78,9;79,1;100,0;66,5;69,3;66,8;88,9;
RGTPlanet;2022;browany;2016;7,80;66,10;74,60;44;76;76;203;3;5;5;5;5;5;5;71,3;89,5;65,1;61,0;64,0;75,0;79,9;96,8;67,5;69,9;69,6;81,9;
RGTYlesia;2022;browany;2020;7,15;66,30;75,70;43,20;71;71;203;5;5;5;5;5;5;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Sting;2022;browany;2023;6,20;68,60;74,40;51,40;90;74;205;4;3;5;5;5;6;5;61,6;85,8;76,6;72,4;62,3;64,2;60,4;87,2;77,5;76,4;66,5;65,6;
Adwokat;2022;pastewny;2020;0;66,50;75;45,40;77;70;203;5;5;5;4;5;4;5;71,5;87,7;67,4;63,1;62,8;75,2;79,1;97,1;70,1;71,1;67,8;87,0;
Airway;2022;pastewny;2017;0;65,70;73,30;42;75;76;203;6;5;5;6;5;5;6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Amaretto;2022;pastewny;2023;0;67,80;71;48,30;87;78;206;4;4;6;5;5;5;6;63,1;85,2;72,3;61,4;62,7;68,8;62,5;82,1;68,5;63,8;60,1;63,1;
Avatar;2022;pastewny;2019;0;65,90;74,10;45,20;75;78;203;5;4;5;6;5;5;6;69,3;88,0;67,0;58,6;67,1;73,6;77,0;92,6;67,9;68,3;68,8;85,8;
Bente;2022;pastewny;2017;0;68,70;77,20;47,60;81;76;203;5;4;5;5;5;5;5;74,3;87,4;71,0;61,9;66,8;80,6;80,2;97,2;71,6;76,0;71,0;90,7;
Bizon;2022;pastewny;2022;0;66;74,10;45,70;76;73;203;5;5;5;5;5;5;7;71,1;85,8;66,4;62,6;64,1;76,2;78,0;95,1;70,1;67,8;68,0;86,4;
Brandon;2022;pastewny;2019;0;64,50;72,50;44,40;73;75;203;5;5;5;5;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Brigitta;2022;pastewny;2020;0;66,70;73,20;42,70;75;74;203;4;5;6;6;5;5;5;73,4;87,5;65,2;60,3;62,4;77,2;79,4;92,1;68,1;66,5;63,4;84,8;
Burbon;2022;pastewny;2021;0;66,30;73,60;42,80;77;70;203;5;5;4;4;6;5;4;71,2;84,6;64,3;60,5;63,8;74,0;78,0;90,3;66,5;69,5;67,3;84,4;
Eldorado;2022;pastewny;2018;0;64,50;73,60;44,80;75;77;203;4;5;5;4;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Etolie;2022;pastewny;2018;0;65,60;74;44;79;74;203;4;5;5;6;5;5;5;72,8;76,6;63,0;60,0;64,4;73,9;78,9;87,4;64,8;67,3;70,2;85,6;
Farmer;2022;pastewny;2018;0;65,80;73,60;46,30;79;76;204;7;5;5;5;5;5;6;66,4;91,0;65,4;57,8;66,6;73,5;72,9;95,7;67,0;70,2;68,8;82,9;
Feedway;2022;pastewny;2020;0;66,70;74,70;43,40;69;71;203;5;5;5;5;5;4;5;71,3;87,5;64,6;62,4;64,2;72,4;75,5;94,0;66,4;70,5;68,5;81,7;
Flair;2022;pastewny;2020;0;66,20;74,30;42,40;63;71;204;4;5;5;5;5;4;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Florence;2022;pastewny;2022;0;69,60;78,80;45;80;71;203;4;6;5;4;5;5;4;73,3;92,1;67,7;63,6;66,9;80,9;81,7;99,1;73,5;73,7;71,4;90,3;
Forman;2022;pastewny;2019;0;64,70;73;44,40;74;72;203;5;5;5;5;4;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Ismena;2022;pastewny;2018;0;65,50;74,10;44,90;78;74;203;4;5;5;4;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Jovita;2022;pastewny;2020;0;67,50;76,10;45,10;78;75;204;4;5;5;4;5;5;5;68,4;90,9;66,7;63,3;64,4;79,9;77,5;96,9;68,9;71,3;66,2;88,9;
Kakadu;2022;pastewny;2023;0;66,90;71,40;43,70;83;75;206;4;3;6;6;5;7;5;53,0;87,6;76,4;54,5;60,6;70,9;55,2;84,1;76,5;62,3;62,1;66,0;
KWSFantex;2022;pastewny;2019;0;65,40;74,30;43,60;79;72;203;5;5;5;4;5;5;5;63,6;86,9;65,9;57,7;62,1;74,8;72,2;95,0;69,6;66,0;66,4;85,8;
KWSVermont;2022;pastewny;2016;0;65,30;76,10;43,80;73;73;203;4;5;5;3;5;5;4;70,0;86,2;63,3;58,6;63,9;74,1;77,1;94,7;65,7;73,6;68,1;87,3;
Laser;2022;pastewny;2021;0;67,10;73,90;46,20;78;73;204;6;5;5;4;5;5;5;71,9;86,6;64,0;61,9;64,2;77,2;77,5;93,0;65,9;70,2;66,8;83,6;
Loxton;2022;pastewny;2021;0;65,50;74;45,40;77;78;203;5;5;5;5;5;6;6;70,6;87,3;60,5;60,2;64,0;76,9;77,5;94,2;65,9;65,7;68,2;88,0;
Magnus;2022;pastewny;2023;0;67;71,80;46,90;76;79;206;5;5;6;4;5;6;5;52,2;87,7;74,2;72,2;58,0;68,4;55,7;82,8;70,9;70,3;60,2;63,1;
Mariola;2022;pastewny;2020;0;65,90;75;42,80;72;73;203;5;5;5;5;4;5;5;69,9;81,6;64,2;57,2;62,9;78,6;78,0;91,7;67,0;71,4;67,7;83,7;
Masimo;2022;pastewny;2023;0;67,70;70,60;45,50;74;79;207;3;5;5;5;5;6;6;59,3;86,8;73,1;69,2;61,8;68,4;60,7;83,1;69,6;58,9;62,6;65,8;
Mecenas;2022;pastewny;2019;0;66,50;74,40;46,60;80;77;203;4;3;5;5;5;5;5;69,1;86,1;71,3;61,5;64,0;72,9;71,8;97,1;74,6;68,8;68,7;80,7;
MHRFajter;2022;pastewny;2018;0;66,50;72,50;45,80;82;74;203;4;5;5;5;5;5;5;68,0;86,0;63,7;59,9;63,2;71,4;75,5;94,7;66,4;68,6;66,8;86,9;
MHRFilar;2022;pastewny;2019;0;64,10;71,70;44,60;75;69;203;6;3;5;6;4;4;4;67,2;80,0;62,5;61,1;60,4;75,2;71,6;87,3;67,4;68,9;64,9;81,5;
MHRKrajan;2022;pastewny;2019;0;64,10;72,30;42,80;72;73;203;5;3;4;6;4;4;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Pasjonat;2022;pastewny;2020;0;63,50;71;45,10;81;78;203;5;4;5;5;5;5;5;65,5;85,6;63,4;57,5;63,4;71,1;71,4;88,3;65,8;64,8;68,7;77,1;
Paustian;2022;pastewny;2016;0;64,60;74,60;42,30;80;74;203;5;5;4;6;5;4;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Pilote;2022;pastewny;2018;0;65,50;73,20;44,60;78;73;203;4;5;5;5;5;5;4;66,5;85,1;62,9;63,3;62,9;72,6;76,0;94,9;64,6;70,9;66,9;80,9;
Poemat;2022;pastewny;2021;0;65,80;74,30;46,30;77;72;203;5;6;6;5;6;6;5;69,8;86,5;64,3;60,6;62,9;74,7;75,9;96,0;68,1;70,2;67,7;83,5;
Radek;2022;pastewny;2015;0;65,20;71,70;44,70;76;77;203;4;6;6;6;5;5;5;66,9;87,0;62,3;58,5;65,2;73,0;73,0;93,0;63,5;66,4;68,0;80,2;
Raptus;2022;pastewny;2019;0;63,10;72,90;43,30;74;73;203;4;5;4;4;5;5;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Rekrut;2022;pastewny;2021;0;68,10;76,20;41,70;69;75;203;4;5;5;5;5;6;6;74,1;92,5;67,6;61,4;66,4;77,1;78,8;99,2;70,8;70,9;72,3;84,8;
Rezus;2022;pastewny;2018;0;65,10;72,90;45;82;77;203;4;3;5;5;5;5;5;67,9;83,2;65,4;56,6;64,1;70,8;74,0;92,9;68,2;66,0;65,0;79,3;
RGTGagarin;2022;pastewny;2022;0;65,60;75,50;44,10;70;73;203;5;6;5;4;6;6;5;70,9;79,7;67,5;61,7;60,2;68,9;78,3;88,0;72,2;71,5;65,8;80,8;
Rubaszek;2022;pastewny;2014;0;65;73,30;42,30;69;72;203;5;5;5;5;4;4;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Runner;2022;pastewny;2018;0;65,50;73,50;46,60;76;72;202;4;5;5;4;5;5;4;69,2;86,1;67,2;58,7;62,4;82,9;76,2;94,5;70,6;68,2;64,4;91,7;
Schiwago;2022;pastewny;2021;0;66,40;75,30;41,90;74;70;203;5;6;4;6;5;5;5;71,7;92,4;64,4;58,0;63,9;77,1;80,5;97,7;66,1;75,4;67,6;87,3;
SMRedstar;2022;pastewny;2022;0;65,90;73,50;45,70;79;74;203;6;6;5;6;5;5;6;68,1;87,6;60,6;59,5;61,2;71,8;73,3;96,2;63,5;67,2;67,6;83,1;
Tilmor;2022;pastewny;2022;0;69;75,70;48,40;81;73;203;5;5;5;6;5;6;6;72,3;90,5;67,4;61,5;67,6;78,2;79,2;95,2;67,4;69,3;70,6;90,7;
Trofeum;2022;pastewny;2021;0;67,30;74,10;45,10;77;80;203;5;5;5;6;5;5;5;72,9;91,9;66,0;62,1;65,4;71,5;78,4;99,3;69,9;70,4;69,7;82,0;
Wirtuoz;2022;pastewny;2021;0;67;75,70;45,30;67;72;203;4;5;5;5;5;5;5;75,5;86,9;67,2;60,4;61,6;76,9;81,8;93,5;69,6;70,2;67,5;91,6;
Amidala;2023;browany;2020;7,80;65;72,90;49,20;81;73;205;5;5;4;5;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Avus;2023;browany;2021;8,10;65,50;73,40;49,40;79;77;205;5;6;4;6;5;4;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
KWSJessie;2023;browany;2021;7,55;65,20;74,30;46,70;80;71;205;5;6;5;5;5;5;5;54,0;63,0;54,4;77,3;73,9;63,5;55,2;66,6;57,7;90,1;86,9;82,3;
Lexy;2023;browany;2023;6,30;68;76,70;45,20;81;73;205;5;5;5;5;4;5;4;60,1;56,8;56,1;71,9;76,2;66,6;64,8;61,8;60,9;86,6;87,0;83,1;
LGBelcanto;2023;browany;2022;5,50;67,20;76,60;46;77;75;205;4;6;6;5;5;6;5;54,2;56,4;55,2;77,5;75,7;64,1;59,5;63,8;59,3;91,0;87,8;83,8;
LFFlamenco;2023;browany;2023;6,60;68,80;78;46,40;79;70;206;5;5;4;4;4;5;4;59,1;55,5;57,6;77,9;77,4;68,7;65,9;62,5;61,3;88,7;90,9;86,1;
LGRumba;2023;browany;2023;5,35;68,40;75,40;47,40;84;72;206;4;5;5;6;4;5;4;55,6;57,0;53,2;78,2;82,9;68,5;60,8;66,4;59,2;87,1;91,2;83,1;
RGTKepler;2023;browany;2021;6,55;65,20;73,80;46,30;80;71;206;6;5;5;4;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
RGTPlanet;2023;browany;2016;6,20;65,30;73,70;45;79;75;205;4;5;5;5;5;5;5;56,1;57,9;52,2;73,9;72,0;60,6;60,9;64,4;56,1;87,0;83,7;77,4;
Sting;2023;browany;2023;6,20;67,80;76,90;51,50;87;72;205;5;3;5;5;5;6;5;55,6;54,1;55,5;76,1;76,2;66,6;58,9;61,7;58,8;90,0;91,2;84,1;
Adwokat;2023;pastewny;2020;0;65,60;73,80;45,70;79;69;205;6;5;5;4;5;4;5;51,9;54,7;55,4;75,8;73,6;63,7;56,4;62,7;55,3;86,8;85,0;80,2;
Amaretto;2023;pastewny;2023;0;66,70;73,80;48,50;85;76;205;4;4;6;5;5;5;5;54,3;55,3;52,6;72,6;73,3;66,8;59,3;63,0;58,4;84,8;83,2;82,0;
Avatar;2023;pastewny;2019;0;65,10;72,90;45,30;80;78;205;5;4;5;5;5;5;6;53,3;55,4;55,4;69,6;74,6;65,3;58,5;59,0;59,8;77,4;82,2;78,3;
Bente;2023;pastewny;2017;0;68,30;77,30;48,50;80;75;205;5;4;5;5;5;4;5;56,5;55,2;55,5;77,6;76,2;69,3;58,4;61,0;59,2;90,9;89,8;85,5;
Bizon;2023;pastewny;2022;0;65,80;73,30;46,40;79;72;205;5;5;5;5;5;5;7;52,5;53,5;53,9;76,3;76,0;63,1;58,6;65,3;56,7;87,3;83,9;75,1;
Brigitta;2023;pastewny;2020;0;66,40;73,30;43,50;77;72;205;4;5;5;6;5;6;5;56,8;56,5;55,1;74,0;78,1;65,9;60,3;67,8;61,1;91,1;84,3;80,8;
Burbon;2023;pastewny;2021;0;64,30;72,20;45,70;79;76;205;5;5;5;5;5;5;6;55,2;51,4;52,0;71,5;69,7;63,7;58,6;60,6;54,6;83,1;78,5;77,5;
Etolie;2023;pastewny;2018;0;65,30;72,70;44,30;79;74;205;5;5;5;6;5;5;5;51,4;55,7;51,9;77,1;77,3;63,3;55,6;56,5;56,7;79,7;83,7;77,1;
Farmer;2023;pastewny;2018;0;63,70;71,50;47,10;81;75;206;7;5;5;5;5;5;6;49,6;58,1;50,7;70,9;71,2;62,9;52,7;66,6;53,9;77,2;78,7;76,8;
Feedway;2023;pastewny;2020;0;66,40;74,60;43,20;75;69;205;5;5;5;5;5;4;5;60,6;63,1;55,5;74,8;77,2;64,5;66,3;56,9;60,4;86,8;87,3;85,2;
Florence;2023;pastewny;2022;0;68,60;77,60;45,80;82;70;205;5;6;5;4;5;5;5;56,9;55,3;59,5;76,2;77,7;66,4;63,5;68,5;60,8;86,0;89,0;84,0;
Jovita;2023;pastewny;2020;0;66,60;75,20;46,10;81;74;205;4;5;5;4;5;5;5;57,7;54,2;54,5;73,0;75,8;66,3;63,9;65,4;55,6;86,1;90,8;85,1;
Kakadu;2023;pastewny;2023;0;66,70;73,90;43,80;81;73;206;4;3;6;6;5;7;5;57,8;54,7;55,0;72,1;74,8;70,0;61,3;64,4;59,1;82,0;82,5;81,6;
KWSFantex;2023;pastewny;2019;0;64,30;73,60;44,30;77;71;205;6;5;5;5;5;5;5;58,4;57,8;56,8;73,4;73,8;62,1;61,0;66,4;58,7;84,9;87,4;77,7;
KWSPremis;2023;pastewny;2023;0;68,10;75,60;43,70;80;71;204;5;5;6;6;6;5;4;55,6;59,8;54,5;77,6;77,7;62,9;59,7;65,2;57,7;88,7;87,0;78,2;
KWSVermont;2023;pastewny;2016;0;63,30;74,90;44;76;72;205;5;5;5;3;5;5;4;56,6;57,3;50,3;68,7;70,7;60,9;62,8;68,0;54,8;83,0;87,0;81,0;
Laser;2023;pastewny;2021;0;66,80;73,60;44,20;76;73;205;5;5;5;5;5;6;6;56,7;60,3;54,9;74,8;76,9;65,1;61,9;67,1;57,8;85,9;86,1;78,0;
Loxton;2023;pastewny;2021;0;65,20;73,70;43,10;79;71;205;5;5;4;5;5;5;4;56,9;52,6;53,0;75,0;76,7;64,6;59,7;61,1;53,6;86,3;86,4;82,3;
Magnus;2023;pastewny;2023;0;66,10;73,60;47,10;74;77;205;5;5;5;4;5;6;6;53,0;49,7;53,0;72,5;76,0;65,2;57,0;59,0;56,4;81,4;83,4;81,1;
Mariola;2023;pastewny;2020;0;64,70;73,90;43,30;76;71;205;5;5;5;5;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Masimo;2023;pastewny;2023;0;67;73,10;45,60;71;77;206;4;5;5;5;5;6;6;55,5;55,2;51,7;75,3;75,1;66,7;61,0;61,9;54,6;86,5;80,8;78,7;
Mecenas;2023;pastewny;2019;0;65,70;73,50;47,50;83;77;205;4;4;5;5;5;5;5;58,4;58,5;52,2;72,3;78,4;64,7;62,8;59,2;55,9;85,5;84,8;80,6;
MHRFajter;2023;pastewny;2018;0;64,40;73;46,30;80;73;205;4;5;5;5;5;5;5;57,5;56,9;53,3;75,1;71,6;63,4;59,3;65,8;57,6;88,9;78,0;79,3;
MHRFilar;2023;pastewny;2019;0;63,60;70,20;45;74;68;205;6;4;5;5;5;4;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Pasjona;2023;pastewny;2020;0;63,10;69,70;45,40;80;79;205;5;4;5;5;5;5;5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Pilote;2023;pastewny;2018;0;64,60;73,10;45,20;83;72;205;4;5;5;5;5;5;4;53,8;58,2;52,7;75,2;76,3;64,6;58,5;65,4;58,2;85,0;86,1;78,9;
Poemat;2023;pastewny;2021;0;64,80;73,20;49,20;81;75;206;5;4;6;6;5;6;6;51,7;54,5;51,4;70,7;72,3;65,3;57,8;62,8;55,3;82,7;82,8;78,6;
Radek;2023;pastewny;2015;0;64,60;70,80;45,70;79;77;205;5;6;6;6;5;5;5;51,0;55,1;51,0;70,9;76,8;71,1;56,1;61,3;51,8;80,1;80,9;76,5;
Rekrut;2023;pastewny;2021;0;66,50;73,60;45,40;76;78;205;6;5;5;5;5;5;6;55,0;51,0;52,4;73,5;72,0;64,7;59,0;59,3;55,7;82,6;80,3;80,7;
Rezus;2023;pastewny;2018;0;61;68,60;45,60;82;77;205;5;3;5;5;5;5;5;44,6;48,6;47,3;63,3;61,6;52,2;45,9;54,6;50,2;71,4;66,1;63,6;
RGTGagarin;2023;pastewny;2022;0;64,50;74;44,90;75;73;205;4;6;4;4;5;5;5;55,3;60,3;53,6;77,7;75,1;62,2;59,4;69,0;59,0;88,0;86,6;79,8;
Runner;2023;pastewny;2018;0;65,20;73,40;47,10;78;71;204;4;5;5;4;5;5;4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
Schiwago;2023;pastewny;2021;0;64,80;73;48,50;79;73;205;4;6;5;5;5;5;5;55,7;53,9;53,0;74,3;72,9;61,7;55,5;59,5;53,3;81,8;83,8;77,1;
SMRedstar;2023;pastewny;2022;0;64,10;71,40;46,10;80;73;205;7;6;5;6;5;5;6;53,0;55,5;50,7;72,3;73,7;64,1;57,8;61,8;55,6;83,2;80,9;76,5;
Tilmor;2023;pastewny;2022;0;67,80;74,10;48,30;83;71;205;6;5;5;6;5;5;6;55,3;51,8;53,0;72,4;77,8;67,0;54,8;56,8;57,2;83,2;86,7;80,6;
Trofeum;2023;pastewny;2021;0;65,70;72,70;45,10;77;73;205;6;6;5;6;6;5;6;50,7;46,6;51,5;75,5;76,8;66,3;57,5;56,6;54,5;84,0;84,7;77,1;
Wirtuoz;2023;pastewny;2021;0;66,60;74,40;45,90;73;71;205;5;5;5;5;5;5;5;52,8;56,8;55,3;75,0;75,5;67,9;58,3;64,0;57,7;85,8;83,2;81,3;